study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB35665	ERP118751	SAMEA6359387	ERS4125637	ERX3715225	ERR3711778	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	24107	13066122	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-66	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-66	1763826;2764924	9fc3a432093a38d7449abcbdb104133f;dd6cd8a3ea14eeb24426f35c6a0974f2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711778/ERR3711778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711778/ERR3711778_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/008/ERR3711778/ERR3711778_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/008/ERR3711778/ERR3711778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711778/ERR3711778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711778/ERR3711778_2.fastq.gz	1688659;2688335	d8806484ea40256242d9bbbd5715ed24;802108ef9ae1edb4331243598e24c68a	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711778/M18F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711778/M18F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711778/M18F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711778/M18F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711778/M18F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711778/M18F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M18F-ITS		M18F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359388	ERS4125638	ERX3715226	ERR3711779	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	57462	31546024	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-67	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-67	3876940;5588283	d364cf3db6160186d9fee686411ffd93;bf10ffe9cd739f9f2b7e0212b99e71cd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/009/ERR3711779/ERR3711779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/009/ERR3711779/ERR3711779_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/009/ERR3711779/ERR3711779_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/009/ERR3711779/ERR3711779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/009/ERR3711779/ERR3711779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/009/ERR3711779/ERR3711779_2.fastq.gz	3692959;5405979	fe339a3e997445795ac31c1d5f98adce;5a14c8bf2c4056f59be02dcf4a4c913e	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711779/M19F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711779/M19F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711779/M19F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711779/M19F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711779/M19F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711779/M19F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M19F-ITS		M19F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359389	ERS4125639	ERX3715227	ERR3711780	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	87439	45381200	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-68	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-68	6656090;8871135	36bb4b26d2e7afbc95861a62249b6bf2;e2f2d04720bbe7c03162fcf18183f4aa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/000/ERR3711780/ERR3711780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/000/ERR3711780/ERR3711780_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/000/ERR3711780/ERR3711780_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/000/ERR3711780/ERR3711780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/000/ERR3711780/ERR3711780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/000/ERR3711780/ERR3711780_2.fastq.gz	6381887;8586188	884496204a68a485176fb4c0cb85b545;9ed277fad2d80a0ba1b4cd0246cd0d32	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711780/M1F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711780/M1F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711780/M1F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711780/M1F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711780/M1F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711780/M1F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M1F-ITS		M1F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359390	ERS4125640	ERX3715228	ERR3711781	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	27635	13296001	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-69	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-69	1563984;1982306	7d8df67a11ece9abfe92ed90d8b8b863;a183861dd49dc77ccf7835416b4d3bb3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/001/ERR3711781/ERR3711781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/001/ERR3711781/ERR3711781_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/001/ERR3711781/ERR3711781_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/001/ERR3711781/ERR3711781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/001/ERR3711781/ERR3711781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/001/ERR3711781/ERR3711781_2.fastq.gz	1478368;1897477	1cbade5e4860ac700a990df8f8641b62;e5c27f0d5a1499c374a128ac15d9b1c2	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711781/M20F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711781/M20F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711781/M20F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711781/M20F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711781/M20F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711781/M20F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M20F-ITS		M20F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359391	ERS4125641	ERX3715229	ERR3711782	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	35448	18406707	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-70	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-70	3649134;3956186	7ac9c06793ac995e8ff758c28cfdb4e9;375d379037bbd72e0e070c11ee85cd2b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/002/ERR3711782/ERR3711782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/002/ERR3711782/ERR3711782_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/002/ERR3711782/ERR3711782_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/002/ERR3711782/ERR3711782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/002/ERR3711782/ERR3711782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/002/ERR3711782/ERR3711782_2.fastq.gz	3534739;3841648	2e84ebc2f5ff3aee869a082242f2b3fa;12abeea0e1a08c1d5759d62bbc8185ad	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711782/M2F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711782/M2F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711782/M2F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711782/M2F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711782/M2F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711782/M2F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M2F-ITS		M2F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359392	ERS4125642	ERX3715230	ERR3711783	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	17912	8610984	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-71	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-71	1097396;1643775	a6c9fbbbcbeabe907802a4825e55d840;9e429dca36ffff2fd07a3bfa65dd0c83	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/003/ERR3711783/ERR3711783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/003/ERR3711783/ERR3711783_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/003/ERR3711783/ERR3711783_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/003/ERR3711783/ERR3711783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/003/ERR3711783/ERR3711783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/003/ERR3711783/ERR3711783_2.fastq.gz	1045387;1586867	4ed425cf7ecaac4165daf1bddf0b852d;43366383ed4006bd723f4aff5fa7fd15	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711783/M3F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711783/M3F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711783/M3F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711783/M3F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711783/M3F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711783/M3F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M3F-ITS		M3F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359393	ERS4125643	ERX3715231	ERR3711784	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	50003	25958361	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-72	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-72	4150724;5353098	68f1329d6918a95f807182c234c0b730;9e71b5b1110a166b0b873d341d8c67cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/004/ERR3711784/ERR3711784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/004/ERR3711784/ERR3711784_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/004/ERR3711784/ERR3711784_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/004/ERR3711784/ERR3711784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/004/ERR3711784/ERR3711784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/004/ERR3711784/ERR3711784_2.fastq.gz	3993413;5196088	3463ea770437d5a709ebc31da11c6e01;535dd96ea35020b7ff9cc3496c34b43e	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711784/M4F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711784/M4F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711784/M4F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711784/M4F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711784/M4F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711784/M4F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M4F-ITS		M4F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359394	ERS4125644	ERX3715232	ERR3711785	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	86501	43048589	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-73	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-73	6847494;8618632	117d9d58f3cf65e39a065fe3cacdcd76;8469252cd69c68a9a6019ae307498fab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/005/ERR3711785/ERR3711785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/005/ERR3711785/ERR3711785_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/005/ERR3711785/ERR3711785_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/005/ERR3711785/ERR3711785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/005/ERR3711785/ERR3711785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/005/ERR3711785/ERR3711785_2.fastq.gz	6566626;8336267	7c484a15b08a82a5bef8e12219fb3894;3cf2dcc565468c13bd99b2264e3fd20f	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711785/M5F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711785/M5F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711785/M5F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711785/M5F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711785/M5F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711785/M5F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M5F-ITS		M5F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359395	ERS4125645	ERX3715233	ERR3711786	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	37708	17829222	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-74	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-74	3022819;3640394	fb3067b35e20afc6fc81c425fc03e9ca;6df20da90946b00a558db51f0cf3863f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/006/ERR3711786/ERR3711786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/006/ERR3711786/ERR3711786_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/006/ERR3711786/ERR3711786_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/006/ERR3711786/ERR3711786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/006/ERR3711786/ERR3711786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/006/ERR3711786/ERR3711786_2.fastq.gz	2898573;3516573	e001683586e0817ad6a6f88704a056cc;5500379c472427381d05206862423c7e	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711786/M6F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711786/M6F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711786/M6F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711786/M6F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711786/M6F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711786/M6F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M6F-ITS		M6F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359396	ERS4125646	ERX3715234	ERR3711787	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	83562	40460733	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-75	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-75	5873645;8583586	b70999ef7b72b706737fd114ed52da3f;8cfc517be8e722a8c7b26d02952833d9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/007/ERR3711787/ERR3711787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/007/ERR3711787/ERR3711787_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/007/ERR3711787/ERR3711787_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/007/ERR3711787/ERR3711787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/007/ERR3711787/ERR3711787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/007/ERR3711787/ERR3711787_2.fastq.gz	5599875;8309505	1e11d075ecf1ee0009e351a8f977cdb0;077a43c26a26a6f561ad7e1c52f2330b	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711787/M7F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711787/M7F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711787/M7F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711787/M7F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711787/M7F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711787/M7F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M7F-ITS		M7F-ITS	0	2019-12-04
PRJEB35665	ERP118751	SAMEA6359397	ERS4125647	ERX3715235	ERR3711788	ERA2306886	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	unspecified	500	PAIRED	AMPLICON	GENOMIC	PCR	77612	39937865	Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)	2020-06-28	2019-12-05	Illumina MiSeq paired end sequencing	Fecal microbiota in early stage melanoma patients	ena-STUDY-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-10:22:10:972-837	ena-EXPERIMENT-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-76	ena-RUN-Institute of Agricultural Biology and Biotechnology - National Research Council (CNR)-04-12-2019-12:37:31:391-76	6756999;8768471	e29669ef68ce31d24cb402499e32c721;a83f3cd9b6ee9e4f6607908984331b5b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711788/ERR3711788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711788/ERR3711788_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/008/ERR3711788/ERR3711788_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR371/008/ERR3711788/ERR3711788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711788/ERR3711788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR371/008/ERR3711788/ERR3711788_2.fastq.gz	6508760;8517966	0aa18b99601cc0dc43ef228cd75dc6d5;adbd23e4b5d370649fd59ee411cd60ca	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711788/M8F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711788/M8F-ITS_trimmed_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711788/M8F-ITS_trimmed_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR371/ERR3711788/M8F-ITS_trimmed_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711788/M8F-ITS_trimmed_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR371/ERR3711788/M8F-ITS_trimmed_R2.fastq.gz	FASTQ;FASTQ									M8F-ITS		M8F-ITS	0	2019-12-04
